it,temp,actualQ,bestQ,p
50380000,46.7631,4308.83,4501.89,0.01
50390000,46.6486,4300.47,4501.89,0.01
50400000,46.5342,4297.83,4501.89,0.53
50410000,46.4197,4295.83,4501.89,0.03
50420000,46.3053,4307.83,4501.89,0.01
50430000,46.1909,4310.47,4501.89,0.01
50440000,46.0764,4307.47,4501.89,0.01
50450000,45.962,4308.47,4501.89,0.01
50460000,45.8475,4308.47,4501.89,0.01
50470000,45.7331,4277.47,4501.89,0.01
50480000,45.6187,4308.83,4501.89,0.01
50490000,45.5042,4296.54,4501.89,0.01
50500000,45.3898,4295.47,4501.89,0.01
50510000,45.2753,4273.76,4501.89,0.01
50520000,45.1609,4319.47,4501.89,0.01
50530000,45.0465,4319.83,4501.89,0.01
50540000,44.932,4305.25,4501.89,0.01
50550000,44.8176,4316.47,4501.89,0.01
50560000,44.7031,4320.83,4501.89,0.01
50570000,44.5887,4318.47,4501.89,0.01
50580000,44.4743,4320.83,4501.89,0.01
50590000,44.3598,4323.83,4501.89,0.64
50600000,44.2454,4323.83,4501.89,0.01
50610000,44.1309,4315.83,4501.89,0.33
50620000,44.0165,4298.83,4501.89,0.09
50630000,43.902,4302.47,4501.89,0.03
50640000,43.7876,4316.47,4501.89,0.01
50650000,43.6732,4315.47,4501.89,0.01
50660000,43.5587,4292.47,4501.89,0
50670000,43.4443,4301.83,4501.89,0.01
50680000,43.3298,4321.61,4501.89,0.02
50690000,43.2154,4319.83,4501.89,0.01
50700000,43.101,4298.47,4501.89,0.09
50710000,42.9865,4314.83,4501.89,0.01
50720000,42.8721,4304.61,4501.89,1
50730000,42.7576,4311.83,4501.89,0.16
50740000,42.6432,4290.61,4501.89,0.01
50750000,42.5288,4321.47,4501.89,0.01
50760000,42.4143,4306.61,4501.89,0.04
50770000,42.2999,4302.61,4501.89,0.01
50780000,42.1854,4272.47,4501.89,1
50790000,42.071,4281.61,4501.89,0.01
50800000,41.9566,4312.47,4501.89,0.01
50810000,41.8421,4318.47,4501.89,0
50820000,41.7277,4307.12,4501.89,0.01
50830000,41.6132,4298.47,4501.89,0.01
50840000,41.4988,4301.47,4501.89,0.01
50850000,41.3843,4323.83,4501.89,0.3
50860000,41.2699,4292.61,4501.89,1
50870000,41.1555,4308.47,4501.89,0.01
50880000,41.041,4301.25,4501.89,0.01
50890000,40.9266,4320.61,4501.89,0.01
50900000,40.8121,4313.83,4501.89,0.01
50910000,40.6977,4292.61,4501.89,0.01
50920000,40.5833,4311.83,4501.89,0.01
50930000,40.4688,4320.89,4501.89,0.02
50940000,40.3544,4297.89,4501.89,0.01
50950000,40.2399,4324.55,4501.89,1.65
50960000,40.1255,4314.55,4501.89,0.01
50970000,40.0111,4289.19,4501.89,1
50980000,39.9311,4291.82,4501.89,0.01
50990000,39.8548,4292.19,4501.89,0.01
51000000,39.7785,4306.19,4501.89,0.01
51010000,39.7022,4315.46,4501.89,0.01
51020000,39.6259,4275.55,4501.89,0.01
51030000,39.5496,4315.82,4501.89,0.01
51040000,39.4733,4326.25,4501.89,0.01
51050000,39.397,4313.82,4501.89,1.67
51060000,39.3207,4300.03,4501.89,0.29
51070000,39.2444,4293.03,4501.89,3.58
51080000,39.1681,4314.03,4501.89,0.01
51090000,39.0918,4292.46,4501.89,0.01
51100000,39.0155,4295.46,4501.89,0.01
51110000,38.9393,4301.55,4501.89,1
51120000,38.863,4316.55,4501.89,0.01
51130000,38.7867,4289.03,4501.89,0.01
51140000,38.7104,4315.25,4501.89,0.01
51150000,38.6341,4310.89,4501.89,0.01
51160000,38.5578,4303.25,4501.89,0.28
51170000,38.4815,4289.25,4501.89,0.01
51180000,38.4052,4295.67,4501.89,1
51190000,38.3289,4264.46,4501.89,0.01
51200000,38.2526,4302.67,4501.89,0.01
51210000,38.1763,4277.55,4501.89,0.04
51220000,38.1,4303.55,4501.89,0.01
51230000,38.0237,4301.89,4501.89,0.01
51240000,37.9474,4309.55,4501.89,0.01
51250000,37.8711,4298.55,4501.89,0.01
51260000,37.7948,4298.46,4501.89,0.02
51270000,37.7186,4322.82,4501.89,0.03
51280000,37.6423,4312.25,4501.89,0.01
51290000,37.566,4285.89,4501.89,0.01
51300000,37.4897,4317.89,4501.89,0.01
51310000,37.4134,4290.82,4501.89,0.02
51320000,37.3371,4290.03,4501.89,0.01
51330000,37.2608,4315.46,4501.89,0.01
51340000,37.1845,4311.55,4501.89,0.59
51350000,37.1082,4302.46,4501.89,0.01
51360000,37.0319,4312.25,4501.89,0
51370000,36.9556,4309.89,4501.89,0.01
51380000,36.8793,4302.55,4501.89,0.01
51390000,36.803,4322.55,4501.89,0
51400000,36.7267,4320.55,4501.89,1.45
51410000,36.6504,4302.19,4501.89,0.03
51420000,36.5741,4310.89,4501.89,1
51430000,36.4978,4304.15,4501.89,0.01
51440000,36.4216,4305.54,4501.89,0.01
51450000,36.3453,4311.54,4501.89,0.01
51460000,36.269,4318.54,4501.89,0.01
51470000,36.1927,4315.9,4501.89,12.03
51480000,36.1164,4306.9,4501.89,0.01
51490000,36.0401,4295.54,4501.89,0.02
51500000,35.9638,4296.9,4501.89,0.01
51510000,35.8875,4322.9,4501.89,0.01
51520000,35.8112,4313.54,4501.89,0.01
51530000,35.7349,4317.54,4501.89,0.07
51540000,35.6586,4305.54,4501.89,0
51550000,35.5823,4288.79,4501.89,0.01
51560000,35.506,4299.89,4501.89,0.57
51570000,35.4297,4317.25,4501.89,0.01
51580000,35.3534,4299.46,4501.89,0.01
51590000,35.2771,4304.82,4501.89,0.01
51600000,35.2009,4303.82,4501.89,1
51610000,35.1246,4322.19,4501.89,0.01
51620000,35.0483,4309.25,4501.89,1.48
51630000,34.972,4300.25,4501.89,0
51640000,34.8957,4301.67,4501.89,0.01
51650000,34.8194,4295.25,4501.89,0.01
51660000,34.7431,4311.89,4501.89,0.57
51670000,34.6668,4317.89,4501.89,0.01
51680000,34.5905,4300.25,4501.89,0
51690000,34.5142,4309.67,4501.89,0
51700000,34.4379,4312.89,4501.89,0.01
51710000,34.3616,4308.19,4501.89,0.01
51720000,34.2853,4313.46,4501.89,0.01
51730000,34.209,4291.46,4501.89,0.24
51740000,34.1327,4309.46,4501.89,0.01
51750000,34.0564,4301.25,4501.89,0.01
51760000,33.9801,4298.89,4501.89,0.01
51770000,33.9039,4302.82,4501.89,0.01
51780000,33.8276,4312.19,4501.89,0.01
51790000,33.7513,4303.19,4501.89,0.01
51800000,33.675,4312.82,4501.89,0.01
51810000,33.5987,4293.46,4501.89,0.01
51820000,33.5224,4311.55,4501.89,0
51830000,33.4461,4298.36,4501.89,0.01
51840000,33.3698,4320.25,4501.89,0.01
51850000,33.2935,4310.89,4501.89,0
51860000,33.2172,4297.89,4501.89,1
51870000,33.1409,4309.82,4501.89,0
51880000,33.0646,4308.82,4501.89,0
51890000,32.9883,4315.82,4501.89,0.01
51900000,32.912,4311.55,4501.89,0.01
51910000,32.8357,4310.55,4501.89,0.01
51920000,32.7594,4323.25,4501.89,0.28
51930000,32.6832,4314.25,4501.89,0.01
51940000,32.6069,4304.25,4501.89,0
51950000,32.5306,4318.25,4501.89,0.01
51960000,32.4543,4313.25,4501.89,0.01
51970000,32.378,4315.25,4501.89,0.01
51980000,32.3017,4305.19,4501.89,0
51990000,32.2254,4309.89,4501.89,0.22
52000000,32.1491,4321.25,4501.89,0.01
52010000,32.0728,4308.25,4501.89,0.01
52020000,31.9965,4312.54,4501.89,0.01
52030000,31.9202,4316.54,4501.89,0.01
52040000,31.8439,4303.54,4501.89,0.01
52050000,31.7676,4299.9,4501.89,0.73
52060000,31.6913,4313.9,4501.89,0.01
52070000,31.615,4305.54,4501.89,0.01
52080000,31.5387,4312.54,4501.89,0.01
52090000,31.4624,4305.54,4501.89,0
52100000,31.3862,4274.9,4501.89,0.04
52110000,31.3099,4298.54,4501.89,0.01
52120000,31.2336,4312.9,4501.89,0.01
52130000,31.1573,4302.54,4501.89,0.01
52140000,31.081,4302.9,4501.89,0.01
52150000,31.0047,4315.54,4501.89,0.38
52160000,30.9284,4296.9,4501.89,0.01
52170000,30.8521,4315.54,4501.89,0.01
52180000,30.7758,4307.9,4501.89,1.56
52190000,30.6995,4314.54,4501.89,0.01
52200000,30.6232,4301.54,4501.89,0.01
52210000,30.5469,4313.54,4501.89,0.01
52220000,30.4706,4318.9,4501.89,0.01
52230000,30.3943,4316.9,4501.89,0.01
52240000,30.318,4298.9,4501.89,0.01
52250000,30.2417,4320.9,4501.89,0.01
52260000,30.1655,4316.9,4501.89,0.01
52270000,30.0892,4316.9,4501.89,0.01
52280000,30.0129,4319.9,4501.89,0.01
52290000,29.9366,4295.54,4501.89,1
52300000,29.8603,4306.54,4501.89,0.01
52310000,29.784,4310.54,4501.89,1.96
52320000,29.7077,4318.54,4501.89,0.01
52330000,29.6314,4302.54,4501.89,0.01
52340000,29.5551,4305.54,4501.89,0.01
52350000,29.4788,4313.9,4501.89,1
52360000,29.4025,4304.54,4501.89,0.01
52370000,29.3262,4313.54,4501.89,0.01
52380000,29.2499,4307.54,4501.89,0.01
52390000,29.1736,4312.9,4501.89,0.02
52400000,29.0973,4317.9,4501.89,0.01
52410000,29.021,4307.9,4501.89,0.01
52420000,28.9447,4301.9,4501.89,0.01
52430000,28.8685,4315.9,4501.89,0.01
52440000,28.7922,4293.83,4501.89,0.01
52450000,28.7159,4314.9,4501.89,0.01
52460000,28.6396,4299.9,4501.89,1
52470000,28.5633,4322.54,4501.89,0.01
52480000,28.487,4312.54,4501.89,0.01
52490000,28.4107,4302.54,4501.89,1
52500000,28.3344,4310.9,4501.89,0
52510000,28.2581,4305.54,4501.89,0
52520000,28.1818,4309.54,4501.89,0.01
52530000,28.1055,4307.54,4501.89,0
52540000,28.0292,4312.9,4501.89,0.01
52550000,27.9647,4315.54,4501.89,0.01
52560000,27.9075,4312.9,4501.89,0.01
52570000,27.8503,4317.9,4501.89,2.94
52580000,27.793,4313.9,4501.89,0.01
52590000,27.7358,4316.9,4501.89,1
52600000,27.6786,4316.9,4501.89,0.01
52610000,27.6214,4315.9,4501.89,0.01
52620000,27.5641,4311.9,4501.89,0.01
52630000,27.5069,4320.9,4501.89,0.01
52640000,27.4497,4312.9,4501.89,0.17
52650000,27.3925,4311.9,4501.89,0.01
52660000,27.3353,4320.9,4501.89,1
52670000,27.278,4317.54,4501.89,0.01
52680000,27.2208,4313.54,4501.89,0.16
52690000,27.1636,4314.9,4501.89,0.01
52700000,27.1064,4317.9,4501.89,0
52710000,27.0492,4304.54,4501.89,1
52720000,26.9919,4298.54,4501.89,0.01
52730000,26.9347,4314.9,4501.89,0.01
52740000,26.8775,4307.9,4501.89,1
52750000,26.8203,4318.9,4501.89,0
52760000,26.7631,4315.54,4501.89,0.01
52770000,26.7058,4312.9,4501.89,0.69
52780000,26.6486,4309.9,4501.89,0.01
52790000,26.5914,4316.54,4501.89,1
52800000,26.5342,4315.9,4501.89,0.01
52810000,26.477,4315.54,4501.89,0
52820000,26.4197,4306.9,4501.89,0
52830000,26.3625,4314.54,4501.89,0.01
52840000,26.3053,4314.9,4501.89,0.01
52850000,26.2481,4312.9,4501.89,0.69
52860000,26.1909,4316.9,4501.89,0.15
52870000,26.1336,4311.9,4501.89,0.01
52880000,26.0764,4310.9,4501.89,0.01
52890000,26.0192,4322.54,4501.89,0.01
52900000,25.962,4315.54,4501.89,0.01
52910000,25.9048,4313.9,4501.89,0
52920000,25.8475,4316.9,4501.89,0
52930000,25.7903,4306.9,4501.89,0.01
52940000,25.7331,4307.54,4501.89,0.01
52950000,25.6759,4310.9,4501.89,0.46
52960000,25.6187,4281.9,4501.89,0.01
52970000,25.5614,4285.9,4501.89,0.01
52980000,25.5042,4307.54,4501.89,0.01
52990000,25.447,4289.9,4501.89,0.01
53000000,25.3898,4323.9,4501.89,0
53010000,25.3326,4312.9,4501.89,0.14
53020000,25.2753,4316.54,4501.89,0.01
53030000,25.2181,4297.9,4501.89,0.01
53040000,25.1609,4318.9,4501.89,0
53050000,25.1037,4313.54,4501.89,0.01
53060000,25.0464,4317.54,4501.89,0.01
53070000,24.9892,4321.9,4501.89,0.01
53080000,24.932,4322.9,4501.89,0.01
53090000,24.8748,4316.9,4501.89,0.01
53100000,24.8176,4306.54,4501.89,1.5
53110000,24.7603,4323.54,4501.89,0.01
53120000,24.7031,4310.9,4501.89,0.01
53130000,24.6459,4324.9,4501.89,0.01
53140000,24.5887,4308.9,4501.89,1
53150000,24.5315,4312.54,4501.89,0.01
53160000,24.4742,4304.54,4501.89,0
53170000,24.417,4306.9,4501.89,0
53180000,24.3598,4316.9,4501.89,0.01
53190000,24.3026,4325.9,4501.89,0
53200000,24.2454,4308.83,4501.89,0.01
53210000,24.1881,4316.9,4501.89,0.01
53220000,24.1309,4310.54,4501.89,0.01
53230000,24.0737,4313.9,4501.89,0.13
53240000,24.0165,4307.9,4501.89,0.44
53250000,23.9593,4320.54,4501.89,0.01
53260000,23.902,4320.9,4501.89,0.01
53270000,23.8448,4316.9,4501.89,0.01
53280000,23.7876,4308.54,4501.89,0.01
53290000,23.7304,4305.9,4501.89,1
53300000,23.6732,4322.9,4501.89,0.01
53310000,23.6159,4317.9,4501.89,0.01
53320000,23.5587,4309.54,4501.89,0.01
53330000,23.5015,4318.9,4501.89,0.01
53340000,23.4443,4315.54,4501.89,1
53350000,23.3871,4315.9,4501.89,0
53360000,23.3298,4308.54,4501.89,1
53370000,23.2726,4321.9,4501.89,1
53380000,23.2154,4318.9,4501.89,0
53390000,23.1582,4306.54,4501.89,1
53400000,23.101,4322.9,4501.89,0.01
53410000,23.0437,4308.54,4501.89,0.01
53420000,22.9865,4313.9,4501.89,0.01
53430000,22.9293,4321.9,4501.89,0.01
53440000,22.8721,4310.54,4501.89,0.01
53450000,22.8149,4316.9,4501.89,1
53460000,22.7576,4319.54,4501.89,0.01
53470000,22.7004,4312.9,4501.89,0.01
53480000,22.6432,4317.54,4501.89,0.01
53490000,22.586,4324.9,4501.89,0.01
53500000,22.5287,4316.9,4501.89,0.01
53510000,22.4715,4316.9,4501.89,0.01
53520000,22.4143,4316.9,4501.89,1
53530000,22.3571,4305.9,4501.89,0.01
53540000,22.2999,4310.54,4501.89,0.41
53550000,22.2426,4315.9,4501.89,0
53560000,22.1854,4322.54,4501.89,0
53570000,22.1282,4306.9,4501.89,0.01
53580000,22.071,4306.9,4501.89,0.01
53590000,22.0138,4325.9,4501.89,0.01
53600000,21.9565,4320.9,4501.89,0.01
53610000,21.8993,4308.9,4501.89,0.01
53620000,21.8421,4321.9,4501.89,0.01
53630000,21.7849,4305.54,4501.89,1
53640000,21.7277,4306.54,4501.89,0.01
53650000,21.6704,4316.54,4501.89,0
53660000,21.6132,4310.9,4501.89,0
53670000,21.556,4314.9,4501.89,0
53680000,21.4988,4321.54,4501.89,0.01
53690000,21.4416,4310.9,4501.89,0
53700000,21.3843,4312.9,4501.89,0.01
53710000,21.3271,4316.9,4501.89,0.01
53720000,21.2699,4303.54,4501.89,0.01
53730000,21.2127,4315.54,4501.89,0.01
53740000,21.1555,4322.54,4501.89,1
53750000,21.0982,4324.9,4501.89,0.01
53760000,21.041,4313.9,4501.89,0.01
53770000,20.9838,4317.9,4501.89,0.01
53780000,20.9266,4309.9,4501.89,0.01
53790000,20.8694,4312.9,4501.89,0.01
53800000,20.8121,4300.9,4501.89,0.1
53810000,20.7549,4311.54,4501.89,0.01
53820000,20.6977,4305.54,4501.89,0.01
53830000,20.6405,4310.9,4501.89,1
53840000,20.5833,4306.9,4501.89,0
53850000,20.526,4303.9,4501.89,0.01
53860000,20.4688,4317.54,4501.89,0.38
53870000,20.4116,4308.9,4501.89,0.38
53880000,20.3544,4316.9,4501.89,0.38
53890000,20.2972,4319.9,4501.89,0
53900000,20.2399,4324.9,4501.89,0.01
53910000,20.1827,4314.54,4501.89,2.7
53920000,20.1255,4317.54,4501.89,1
53930000,20.0683,4323.9,4501.89,0.01
53940000,20.011,4312.9,4501.89,0.01
53950000,19.9692,4320.54,4501.89,0.01
53960000,19.9311,4324.9,4501.89,0
53970000,19.8929,4322.9,4501.89,0
53980000,19.8548,4319.9,4501.89,0
53990000,19.8166,4324.9,4501.89,0.01
54000000,19.7785,4313.9,4501.89,0.02
54010000,19.7403,4309.54,4501.89,0.01
54020000,19.7022,4311.54,4501.89,0
54030000,19.664,4317.9,4501.89,0.01
54040000,19.6259,4298.9,4501.89,0.01
54050000,19.5877,4327.9,4501.89,0.37
54060000,19.5496,4314.9,4501.89,0.08
54070000,19.5115,4319.54,4501.89,0.01
54080000,19.4733,4318.54,4501.89,2.8
54090000,19.4352,4321.9,4501.89,0.01
54100000,19.397,4311.54,4501.89,0.01
54110000,19.3589,4321.9,4501.89,1
54120000,19.3207,4322.9,4501.89,0.01
54130000,19.2826,4322.9,4501.89,0.01
54140000,19.2444,4313.54,4501.89,0
54150000,19.2063,4321.9,4501.89,0.01
54160000,19.1681,4315.54,4501.89,0
54170000,19.13,4325.9,4501.89,0
54180000,19.0918,4322.9,4501.89,0.01
54190000,19.0537,4322.54,4501.89,0.01
54200000,19.0155,4319.9,4501.89,0.01
54210000,18.9774,4316.9,4501.89,1.7
54220000,18.9393,4318.9,4501.89,0
54230000,18.9011,4321.54,4501.89,0.01
54240000,18.863,4319.9,4501.89,0.35
54250000,18.8248,4315.54,4501.89,0.01
54260000,18.7867,4314.54,4501.89,0.01
54270000,18.7485,4312.54,4501.89,0.01
54280000,18.7104,4322.54,4501.89,0.01
54290000,18.6722,4321.54,4501.89,0.01
54300000,18.6341,4324.54,4501.89,0.01
54310000,18.5959,4315.54,4501.89,2.94
54320000,18.5578,4319.9,4501.89,0.01
54330000,18.5196,4315.9,4501.89,0.01
54340000,18.4815,4326.9,4501.89,0
54350000,18.4433,4320.54,4501.89,1
54360000,18.4052,4325.9,4501.89,1
54370000,18.367,4321.54,4501.89,0.01
54380000,18.3289,4311.9,4501.89,0
54390000,18.2908,4321.9,4501.89,0.01
54400000,18.2526,4321.54,4501.89,0.01
54410000,18.2145,4325.9,4501.89,0.01
54420000,18.1763,4321.9,4501.89,0.01
54430000,18.1382,4317.9,4501.89,0
54440000,18.1,4325.9,4501.89,0.01
54450000,18.0619,4317.9,4501.89,0.01
54460000,18.0237,4321.9,4501.89,0.01
54470000,17.9856,4324.9,4501.89,0
54480000,17.9474,4318.9,4501.89,1
54490000,17.9093,4325.9,4501.89,0.01
54500000,17.8711,4311.54,4501.89,0.01
54510000,17.833,4322.9,4501.89,0.01
54520000,17.7948,4327.54,4501.89,0.07
54530000,17.7567,4323.9,4501.89,0.01
54540000,17.7185,4325.9,4501.89,0.01
54550000,17.6804,4321.9,4501.89,0
54560000,17.6423,4325.9,4501.89,0
54570000,17.6041,4317.54,4501.89,0.01
54580000,17.566,4312.54,4501.89,0.57
54590000,17.5278,4324.54,4501.89,0
54600000,17.4897,4313.9,4501.89,0.01
54610000,17.4515,4315.54,4501.89,0.01
54620000,17.4134,4317.54,4501.89,0.06
54630000,17.3752,4321.9,4501.89,0.01
54640000,17.3371,4312.9,4501.89,0
54650000,17.2989,4317.9,4501.89,0.01
54660000,17.2608,4315.9,4501.89,0.01
54670000,17.2226,4322.9,4501.89,1
54680000,17.1845,4306.9,4501.89,0.01
54690000,17.1463,4319.9,4501.89,0.06
54700000,17.1082,4325.54,4501.89,0
54710000,17.07,4323.9,4501.89,0.06
54720000,17.0319,4322.9,4501.89,0
54730000,16.9938,4319.54,4501.89,0.01
54740000,16.9556,4315.54,4501.89,0.01
54750000,16.9175,4317.9,4501.89,1
54760000,16.8793,4318.9,4501.89,1
54770000,16.8412,4314.9,4501.89,1
54780000,16.803,4322.9,4501.89,0
54790000,16.7649,4327.9,4501.89,1
54800000,16.7267,4319.54,4501.89,1
54810000,16.6886,4321.54,4501.89,0.01
54820000,16.6504,4320.54,4501.89,0
54830000,16.6123,4321.9,4501.89,0
54840000,16.5741,4313.9,4501.89,0.01
54850000,16.536,4324.9,4501.89,1
54860000,16.4978,4321.54,4501.89,1
54870000,16.4597,4317.9,4501.89,0.01
54880000,16.4216,4319.9,4501.89,0
54890000,16.3834,4313.9,4501.89,0.3
54900000,16.3453,4310.9,4501.89,0
54910000,16.3071,4309.54,4501.89,1
54920000,16.269,4328.9,4501.89,0
54930000,16.2308,4324.9,4501.89,0.01
54940000,16.1927,4321.9,4501.89,1
54950000,16.1545,4321.9,4501.89,0
54960000,16.1164,4312.9,4501.89,0
54970000,16.0782,4322.54,4501.89,0.01
54980000,16.0401,4322.9,4501.89,1
54990000,16.0019,4319.9,4501.89,0
55000000,15.9638,4320.54,4501.89,0
55010000,15.9256,4326.9,4501.89,1
55020000,15.8875,4320.9,4501.89,0
55030000,15.8493,4323.9,4501.89,0.01
55040000,15.8112,4319.54,4501.89,1
55050000,15.7731,4325.9,4501.89,0
55060000,15.7349,4314.9,4501.89,0.01
55070000,15.6968,4318.9,4501.89,0.01
55080000,15.6586,4317.54,4501.89,0
55090000,15.6205,4315.9,4501.89,0
55100000,15.5823,4319.54,4501.89,0.01
55110000,15.5442,4321.54,4501.89,0.01
55120000,15.506,4321.9,4501.89,0.01
55130000,15.4679,4314.54,4501.89,0
55140000,15.4297,4322.9,4501.89,0.01
55150000,15.3916,4320.9,4501.89,1.92
55160000,15.3534,4320.9,4501.89,0.01
55170000,15.3153,4323.9,4501.89,0.01
55180000,15.2771,4313.9,4501.89,1
55190000,15.239,4325.9,4501.89,0.01
55200000,15.2008,4319.54,4501.89,0.01
55210000,15.1627,4320.54,4501.89,0.01
55220000,15.1246,4320.9,4501.89,0.01
55230000,15.0864,4327.9,4501.89,0.01
55240000,15.0483,4310.9,4501.89,0.01
55250000,15.0101,4319.9,4501.89,0
55260000,14.972,4326.9,4501.89,0
55270000,14.9338,4323.54,4501.89,0
55280000,14.8957,4324.9,4501.89,0
55290000,14.8575,4324.54,4501.89,0.01
55300000,14.8194,4321.9,4501.89,0.01
55310000,14.7812,4322.54,4501.89,0.04
55320000,14.7431,4315.9,4501.89,0.01
55330000,14.7049,4322.9,4501.89,0.26
55340000,14.6668,4327.9,4501.89,1
55350000,14.6286,4318.9,4501.89,0.01
55360000,14.5905,4319.9,4501.89,0.13
55370000,14.5523,4327.9,4501.89,0
55380000,14.5142,4317.9,4501.89,0
55390000,14.4761,4320.9,4501.89,0
55400000,14.4379,4318.9,4501.89,1
55410000,14.3998,4319.9,4501.89,0
55420000,14.3616,4318.54,4501.89,0.01
55430000,14.3235,4320.9,4501.89,0.25
55440000,14.2853,4317.9,4501.89,1
55450000,14.2472,4325.9,4501.89,1
55460000,14.209,4318.9,4501.89,0.25
55470000,14.1709,4324.9,4501.89,0.01
55480000,14.1327,4320.54,4501.89,0.01
55490000,14.0946,4320.9,4501.89,0.01
55500000,14.0564,4325.54,4501.89,1
55510000,14.0183,4318.9,4501.89,0
55520000,13.9851,4325.9,4501.89,0
55530000,13.9565,4327.9,4501.89,0
55540000,13.9279,4319.9,4501.89,0
55550000,13.8993,4324.9,4501.89,0
55560000,13.8707,4318.9,4501.89,0.01
55570000,13.8421,4322.54,4501.89,0
55580000,13.8134,4326.9,4501.89,0
55590000,13.7848,4324.9,4501.89,0
55600000,13.7562,4315.9,4501.89,0.49
55610000,13.7276,4316.54,4501.89,0
55620000,13.699,4319.9,4501.89,0
55630000,13.6704,4324.9,4501.89,0.01
55640000,13.6418,4323.9,4501.89,0.01
55650000,13.6132,4323.9,4501.89,0
55660000,13.5846,4325.54,4501.89,0.23
55670000,13.556,4323.9,4501.89,0.01
55680000,13.5273,4319.9,4501.89,0
55690000,13.4987,4319.54,4501.89,0
55700000,13.4701,4322.54,4501.89,0
55710000,13.4415,4323.9,4501.89,0
55720000,13.4129,4322.9,4501.89,0
55730000,13.3843,4323.9,4501.89,1
55740000,13.3557,4323.9,4501.89,1
55750000,13.3271,4320.9,4501.89,0
55760000,13.2985,4320.54,4501.89,0
55770000,13.2699,4321.9,4501.89,0.11
55780000,13.2412,4322.9,4501.89,0
55790000,13.2126,4321.54,4501.89,0.01
55800000,13.184,4323.9,4501.89,0.01
55810000,13.1554,4326.9,4501.89,0.01
55820000,13.1268,4322.9,4501.89,0
55830000,13.0982,4328.9,4501.89,0.01
55840000,13.0696,4323.54,4501.89,0
55850000,13.041,4327.9,4501.89,0
55860000,13.0124,4320.9,4501.89,0
55870000,12.9837,4325.9,4501.89,0.01
55880000,12.9551,4325.9,4501.89,0
55890000,12.9265,4326.54,4501.89,0.01
55900000,12.8979,4324.9,4501.89,0.01
55910000,12.8693,4326.54,4501.89,0.01
55920000,12.8407,4319.9,4501.89,0.01
55930000,12.8121,4324.9,4501.89,0.01
55940000,12.7835,4324.9,4501.89,0.01
55950000,12.7549,4316.9,4501.89,0.01
55960000,12.7263,4325.54,4501.89,0
55970000,12.6976,4321.9,4501.89,1
55980000,12.669,4323.9,4501.89,0
55990000,12.6404,4327.54,4501.89,0
56000000,12.6118,4326.9,4501.89,0.01
56010000,12.5832,4326.9,4501.89,0.01
56020000,12.5546,4326.9,4501.89,0.01
56030000,12.526,4323.9,4501.89,0.01
56040000,12.4974,4317.9,4501.89,0.01
56050000,12.4688,4328.9,4501.89,0.01
56060000,12.4402,4326.54,4501.89,0.01
56070000,12.4115,4324.9,4501.89,0
56080000,12.3829,4325.54,4501.89,0
56090000,12.3543,4323.9,4501.89,0.01
56100000,12.3257,4326.9,4501.89,0.2
56110000,12.2971,4325.9,4501.89,0.02
56120000,12.2685,4327.9,4501.89,0
56130000,12.2399,4323.9,4501.89,1
56140000,12.2113,4323.9,4501.89,0.01
56150000,12.1827,4323.9,4501.89,0
56160000,12.1541,4314.9,4501.89,0.01
56170000,12.1254,4323.9,4501.89,0.01
56180000,12.0968,4321.9,4501.89,2.29
56190000,12.0682,4320.9,4501.89,1
56200000,12.0396,4325.9,4501.89,0.01
56210000,12.011,4326.9,4501.89,0
56220000,11.9824,4326.9,4501.89,0.01
56230000,11.9538,4324.9,4501.89,0.01
56240000,11.9252,4326.9,4501.89,0.01
56250000,11.8966,4327.54,4501.89,0
56260000,11.868,4324.54,4501.89,0.01
56270000,11.8393,4319.9,4501.89,0.01
56280000,11.8107,4326.9,4501.89,0.01
56290000,11.7821,4324.9,4501.89,0.01
56300000,11.7535,4316.54,4501.89,0
56310000,11.7249,4325.9,4501.89,0.01
56320000,11.6963,4325.54,4501.89,0
56330000,11.6677,4327.9,4501.89,0.01
56340000,11.6391,4326.9,4501.89,0
56350000,11.6105,4322.9,4501.89,0.01
56360000,11.5818,4325.9,4501.89,0.02
56370000,11.5532,4326.9,4501.89,0.01
56380000,11.5246,4322.9,4501.89,0.01
56390000,11.496,4322.54,4501.89,0.01
56400000,11.4674,4324.9,4501.89,0
56410000,11.4388,4323.54,4501.89,0
56420000,11.4102,4321.9,4501.89,0.01
56430000,11.3816,4325.9,4501.89,0.08
56440000,11.353,4322.9,4501.89,1
56450000,11.3244,4328.9,4501.89,0.01
56460000,11.2957,4322.9,4501.89,1
56470000,11.2671,4326.9,4501.89,0.01
56480000,11.2385,4318.9,4501.89,0
